chr,gene_id,strand,start,end
chr13,ENSG00000120685.19,-,39009866,39011367
chr13,ENSG00000188811.12,+,39047040,39047152
chr13,ENSG00000188811.12,+,39047674,39050109
chr13,ENSG00000183722.7,-,39342892,39343938
chr13,ENSG00000133103.16,+,39656147,39656149
chr13,ENSG00000133103.16,+,39659364,39659503
chr13,ENSG00000133103.16,+,39677468,39677577
chr13,ENSG00000133103.16,+,39680020,39680045
chr13,ENSG00000133103.16,+,39682171,39682264
chr13,ENSG00000133103.16,+,39687503,39687546
chr13,ENSG00000133103.16,+,39719236,39719367
chr13,ENSG00000133103.16,+,39719660,39719827
chr13,ENSG00000133103.16,+,39723333,39723440
chr13,ENSG00000133103.16,+,39724508,39724561
chr13,ENSG00000133103.16,+,39727469,39727548
chr13,ENSG00000133103.16,+,39750946,39752632
chr13,ENSG00000133103.16,+,39788354,39791665
chr13,ENSG00000150907.6,-,40555667,40559034
chr13,ENSG00000150907.6,-,40559509,40559525
chr13,ENSG00000102738.7,-,40729135,40729374
chr13,ENSG00000102743.14,+,40805118,40805255
chr13,ENSG00000102743.14,+,40807294,40807426
chr13,ENSG00000102743.14,+,40809665,40810111
chr13,ENSG00000120690.14,-,40931920,40934028
chr13,ENSG00000120690.14,-,40940921,40941370
chr13,ENSG00000120690.14,-,40942952,40943144
chr13,ENSG00000120690.14,-,40943842,40943925
chr13,ENSG00000120690.14,-,40949806,40949973
chr13,ENSG00000120690.14,-,40951329,40951435
chr13,ENSG00000120690.14,-,40982055,40982282
chr13,ENSG00000120688.8,+,41082912,41084006
chr13,ENSG00000165572.7,-,41127569,41130489
chr13,ENSG00000120696.8,-,41189833,41192205
chr13,ENSG00000120662.15,-,41216369,41217117
chr13,ENSG00000120662.15,-,41252282,41252752
chr13,ENSG00000120662.15,-,41252949,41253030
chr13,ENSG00000120662.15,-,41254529,41254620
chr13,ENSG00000120662.15,-,41257673,41257758
chr13,ENSG00000172766.18,+,41358504,41358718
chr13,ENSG00000172766.18,+,41362169,41362873
chr13,ENSG00000172766.18,+,41367439,41367652
chr13,ENSG00000172766.18,+,41369090,41369204
chr13,ENSG00000172766.18,+,41375600,41377030
chr13,ENSG00000102760.12,+,41470483,41470882
chr13,ENSG00000102763.15,-,41566837,41568199
chr13,ENSG00000102763.15,-,41719337,41719589
chr13,ENSG00000102780.16,+,42066133,42066723
chr13,ENSG00000102780.16,+,42187049,42187148
chr13,ENSG00000102780.16,+,42189036,42189309
chr13,ENSG00000102780.16,+,42190403,42190525
chr13,ENSG00000102780.16,+,42194885,42195016
chr13,ENSG00000102780.16,+,42198478,42198595
chr13,ENSG00000102780.16,+,42199566,42199676
chr13,ENSG00000102780.16,+,42199813,42199909
chr13,ENSG00000102780.16,+,42206039,42206146
chr13,ENSG00000102780.16,+,42208959,42209072
chr13,ENSG00000102780.16,+,42209331,42209465
chr13,ENSG00000102780.16,+,42210602,42210765
chr13,ENSG00000102780.16,+,42214507,42214612
chr13,ENSG00000102780.16,+,42215575,42215667
chr13,ENSG00000102780.16,+,42219230,42219349
chr13,ENSG00000102780.16,+,42219686,42219794
chr13,ENSG00000102780.16,+,42221212,42221394
chr13,ENSG00000102780.16,+,42229099,42242896
chr13,ENSG00000023516.8,+,42319226,42323267
chr13,ENSG00000120659.14,+,42606916,42608013
chr13,ENSG00000179813.6,+,42788788,42791549
chr13,ENSG00000133106.14,-,42886388,42888496
chr13,ENSG00000133106.14,-,42953948,42954021
chr13,ENSG00000133106.14,-,42963255,42963338
chr13,ENSG00000133106.14,-,42964066,42964139
chr13,ENSG00000133106.14,-,42969094,42969125
chr13,ENSG00000120675.5,+,43107246,43114224
chr13,ENSG00000120658.12,-,43213518,43213992
chr13,ENSG00000120658.12,-,43412915,43412988
chr13,ENSG00000120658.12,-,43484009,43484152
chr13,ENSG00000151773.12,-,43836352,43837282
chr13,ENSG00000151773.12,-,43858151,43858735
chr13,ENSG00000179630.10,+,43880952,43880985
chr13,ENSG00000179630.10,+,43890271,43890274
chr13,ENSG00000179630.10,+,43891449,43893932
chr13,ENSG00000281883.1,+,44022475,44022668
chr13,ENSG00000281883.1,+,44026832,44026894
chr13,ENSG00000281883.1,+,44027697,44027755
chr13,ENSG00000281883.1,+,44028306,44028526
chr13,ENSG00000139656.6,-,44143543,44143920
chr13,ENSG00000151778.10,+,44390452,44391106
chr13,ENSG00000151778.10,+,44395864,44396083
chr13,ENSG00000151778.10,+,44397272,44397714
chr13,ENSG00000102804.14,-,44432143,44434628
chr13,ENSG00000102804.14,-,44436047,44436095
chr13,ENSG00000102804.14,-,44436629,44436649
chr13,ENSG00000102804.14,-,44437176,44437345
chr13,ENSG00000102804.14,-,44538326,44538888
chr13,ENSG00000102804.14,-,44539767,44539851
chr13,ENSG00000102804.14,-,44576075,44576246
chr13,ENSG00000083635.7,-,44939249,44941208
chr13,ENSG00000133114.17,+,45028001,45032107
chr13,ENSG00000133114.17,+,45033236,45037669
chr13,ENSG00000180332.6,-,45192853,45193790
chr13,ENSG00000188342.11,+,45283559,45284909
chr13,ENSG00000133112.16,-,45333471,45337478
chr13,ENSG00000133112.16,-,45338185,45338611
chr13,ENSG00000174032.16,-,45393316,45396015
chr13,ENSG00000174032.16,-,45397258,45397338
chr13,ENSG00000174032.16,-,45397887,45398055
chr13,ENSG00000174032.16,-,45398940,45399078
chr13,ENSG00000174032.16,-,45401083,45401207
chr13,ENSG00000174032.16,-,45402275,45402370
chr13,ENSG00000174032.16,-,45404327,45404412
chr13,ENSG00000174032.16,-,45405883,45405930
chr13,ENSG00000174032.16,-,45405965,45405977
chr13,ENSG00000174032.16,-,45408986,45409074
chr13,ENSG00000136152.14,+,45493492,45493936
chr13,ENSG00000136152.14,+,45529801,45529918
chr13,ENSG00000136152.14,+,45530682,45530780
chr13,ENSG00000136152.14,+,45531151,45531309
chr13,ENSG00000136152.14,+,45532010,45532109
chr13,ENSG00000136152.14,+,45534729,45536630
chr13,ENSG00000165837.11,-,45541297,45541464
chr13,ENSG00000174015.9,+,45714370,45714559
chr13,ENSG00000215475.4,-,45777243,45783385
chr13,ENSG00000123200.16,-,45954465,45957129
chr13,ENSG00000123200.16,-,45962176,45963824
chr13,ENSG00000123200.16,-,46010150,46010337
chr13,ENSG00000123200.16,-,46045508,46045516
chr13,ENSG00000080618.13,-,46053186,46053616
chr13,ENSG00000136167.13,-,46125920,46127593
chr13,ENSG00000136167.13,-,46159663,46159686
chr13,ENSG00000136167.13,-,46182111,46182225
chr13,ENSG00000136167.13,-,46183909,46183972
chr13,ENSG00000173988.12,+,46276801,46277366
chr13,ENSG00000102445.18,-,46342000,46343497
chr13,ENSG00000102445.18,-,46344741,46344831
chr13,ENSG00000102445.18,-,46345447,46345600
chr13,ENSG00000102445.18,-,46349286,46349347
chr13,ENSG00000102445.18,-,46350113,46350351
chr13,ENSG00000102445.18,-,46356432,46356496
chr13,ENSG00000102445.18,-,46359486,46359631
chr13,ENSG00000102445.18,-,46361441,46361573
chr13,ENSG00000102445.18,-,46362538,46362598
chr13,ENSG00000102445.18,-,46363115,46363182
chr13,ENSG00000102445.18,-,46372071,46372078
chr13,ENSG00000102445.18,-,46372476,46372597
chr13,ENSG00000102445.18,-,46377954,46378005
chr13,ENSG00000102445.18,-,46387677,46387879
chr13,ENSG00000136141.14,+,46685905,46685981
chr13,ENSG00000136141.14,+,46741846,46743595
chr13,ENSG00000136141.14,+,46750648,46753040
chr13,ENSG00000139684.13,-,46771256,46771418
chr13,ENSG00000139684.13,-,46775383,46777437
chr13,ENSG00000102468.10,-,46831550,46834839
chr13,ENSG00000102468.10,-,46895305,46895483
chr13,ENSG00000136143.14,-,47936491,47936773
chr13,ENSG00000136143.14,-,47942656,47943373
chr13,ENSG00000136143.14,-,47943444,47943445
chr13,ENSG00000136143.14,-,47948940,47949028
chr13,ENSG00000136143.14,-,47949483,47949603
chr13,ENSG00000136143.14,-,47954140,47954282
chr13,ENSG00000136143.14,-,47954396,47954557
chr13,ENSG00000136143.14,-,47956840,47956843
chr13,ENSG00000136143.14,-,47956873,47956878
chr13,ENSG00000136143.14,-,47968595,47968733
chr13,ENSG00000136143.14,-,47973264,47973392
chr13,ENSG00000136143.14,-,47987634,47988501
chr13,ENSG00000136159.3,+,48045797,48047222
chr13,ENSG00000136146.14,-,48075956,48077141
chr13,ENSG00000136156.12,+,48258126,48258236
chr13,ENSG00000136156.12,+,48258797,48258941
chr13,ENSG00000136156.12,+,48261222,48270357
chr13,ENSG00000139687.13,+,48360039,48360127
chr13,ENSG00000139687.13,+,48362815,48362908
chr13,ENSG00000139679.15,-,48411045,48411391
chr13,ENSG00000139679.15,-,48412424,48413111
chr13,ENSG00000139679.15,-,48415700,48415810
chr13,ENSG00000139679.15,-,48416313,48416564
chr13,ENSG00000139679.15,-,48417167,48417320
chr13,ENSG00000139679.15,-,48422650,48422790
chr13,ENSG00000139679.15,-,48423993,48424119
chr13,ENSG00000139687.13,+,48480069,48481986
chr13,ENSG00000136161.12,-,48488959,48490113
chr13,ENSG00000152207.7,+,48691212,48691301
chr13,ENSG00000152207.7,+,48693438,48693510
chr13,ENSG00000152207.7,+,48694671,48694799
chr13,ENSG00000152207.7,+,48696526,48696626
chr13,ENSG00000152207.7,+,48707856,48708176
chr13,ENSG00000102531.16,+,49145937,49146847
chr13,ENSG00000102531.16,+,49191222,49191384
chr13,ENSG00000102531.16,+,49196877,49196990
chr13,ENSG00000102531.16,+,49197725,49197874
chr13,ENSG00000102531.16,+,49197982,49198265
chr13,ENSG00000102531.16,+,49198362,49198574
chr13,ENSG00000102531.16,+,49201800,49201966
chr13,ENSG00000102531.16,+,49203157,49203284
chr13,ENSG00000102531.16,+,49207081,49209779
chr13,ENSG00000102539.5,+,49222375,49222377
chr13,ENSG00000102543.14,+,49265895,49266003
chr13,ENSG00000102543.14,+,49267490,49267657
chr13,ENSG00000102543.14,+,49291755,49293485
chr13,ENSG00000102547.18,-,49308650,49310816
chr13,ENSG00000102547.18,-,49382911,49382941
chr13,ENSG00000136169.16,+,49485792,49485845
chr13,ENSG00000136169.16,+,49491847,49495003
chr13,ENSG00000136147.16,+,49518171,49518834
chr13,ENSG00000136147.16,+,49524137,49524216
chr13,ENSG00000136147.16,+,49525799,49525937
chr13,ENSG00000136147.16,+,49526387,49526458
chr13,ENSG00000136147.16,+,49528511,49528987
chr13,ENSG00000136144.11,-,49531946,49534124
chr13,ENSG00000123179.13,-,49660723,49661208
chr13,ENSG00000123179.13,-,49661866,49661905
chr13,ENSG00000123179.13,-,49668170,49668354
chr13,ENSG00000102753.9,-,49699307,49701802
chr13,ENSG00000123178.14,-,49912706,49915065
chr13,ENSG00000204977.9,+,50011935,50011940
chr13,ENSG00000204977.9,+,50013162,50018451
chr13,ENSG00000198553.8,+,50020225,50020922
chr13,ENSG00000176124.11,+,50104704,50107218
chr13,ENSG00000186047.9,-,50711901,50713219
chr13,ENSG00000186047.9,-,50822908,50823316
chr13,ENSG00000136104.18,+,50954031,50954126
chr13,ENSG00000136104.18,+,50956472,50956765
chr13,ENSG00000136104.18,+,50969962,50973745
chr13,ENSG00000150510.15,+,51252230,51253582
chr13,ENSG00000150510.15,+,51281254,51284241
chr13,ENSG00000253309.6,+,51340784,51340925
chr13,ENSG00000253309.6,+,51341075,51341091
chr13,ENSG00000102786.14,-,51361565,51365845
chr13,ENSG00000253309.6,+,51361995,51362101
chr13,ENSG00000253309.6,+,51364280,51364735
chr13,ENSG00000102786.14,-,51367805,51367898
chr13,ENSG00000102786.14,-,51368939,51369310
chr13,ENSG00000102786.14,-,51374208,51374439
chr13,ENSG00000102786.14,-,51374654,51374796
chr13,ENSG00000102786.14,-,51376048,51376174
chr13,ENSG00000102786.14,-,51378239,51378454
chr13,ENSG00000102786.14,-,51379462,51379572
chr13,ENSG00000102786.14,-,51382029,51382123
chr13,ENSG00000102786.14,-,51383329,51383461
chr13,ENSG00000102786.14,-,51383589,51383741
chr13,ENSG00000102786.14,-,51387386,51387540
chr13,ENSG00000102786.14,-,51389319,51389444
chr13,ENSG00000102786.14,-,51395300,51395483
chr13,ENSG00000102786.14,-,51436426,51451018
chr13,ENSG00000139668.8,+,51759767,51767707
chr13,ENSG00000102796.10,-,51767993,51769126
chr13,ENSG00000102796.10,-,51770784,51771241
chr13,ENSG00000102796.10,-,51772766,51772952
chr13,ENSG00000123171.6,+,51865332,51865378
chr13,ENSG00000123171.6,+,51866078,51866232
chr13,ENSG00000123191.14,-,51932673,51935029
chr13,ENSG00000123191.14,-,51935593,51935695
chr13,ENSG00000123191.14,-,51937276,51937393
chr13,ENSG00000123191.14,-,51937476,51937679
chr13,ENSG00000123191.14,-,51939051,51939193
chr13,ENSG00000123191.14,-,51941081,51941224
chr13,ENSG00000123191.14,-,51942386,51942554
chr13,ENSG00000123191.14,-,51944109,51944291
chr13,ENSG00000123191.14,-,51946284,51946478
chr13,ENSG00000123191.14,-,51949662,51949796
chr13,ENSG00000253710.2,+,52015829,52017713
chr13,ENSG00000253710.2,+,52028383,52029664
chr13,ENSG00000253797.2,+,52031103,52033600
chr13,ENSG00000197168.11,-,52037080,52037218
chr13,ENSG00000197168.11,-,52050104,52050221
chr13,ENSG00000197168.11,-,52061819,52061953
chr13,ENSG00000197168.11,-,52064756,52065409
chr13,ENSG00000197168.11,-,52065484,52065609
chr13,ENSG00000197168.11,-,52071944,52072070
chr13,ENSG00000197168.11,-,52075758,52075826
chr13,ENSG00000136098.16,-,52132639,52133226
chr13,ENSG00000136098.16,-,52133689,52133815
chr13,ENSG00000136098.16,-,52135729,52135863
chr13,ENSG00000136098.16,-,52136116,52136259
chr13,ENSG00000136098.16,-,52136800,52136885
chr13,ENSG00000136098.16,-,52144772,52144891
chr13,ENSG00000136098.16,-,52148415,52148469
chr13,ENSG00000136098.16,-,52151146,52151232
chr13,ENSG00000136098.16,-,52151325,52151392
chr13,ENSG00000136098.16,-,52153969,52153971
chr13,ENSG00000136098.16,-,52156192,52156248
chr13,ENSG00000136114.15,-,52377167,52377413
chr13,ENSG00000136100.12,-,52412602,52415832
chr13,ENSG00000136108.14,+,52461058,52461072
chr13,ENSG00000136108.14,+,52465472,52465843
chr13,ENSG00000136108.14,+,52475139,52476628
chr13,ENSG00000139675.11,+,52643453,52643796
chr13,ENSG00000165416.14,+,52687833,52700909
chr13,ENSG00000136110.12,-,52703264,52703597
chr13,ENSG00000136099.13,-,52842889,52844562
chr13,ENSG00000102837.6,+,53050769,53052057
chr13,ENSG00000204919.1,+,57142989,57143939
chr13,ENSG00000204918.3,+,57149559,57150509
chr13,ENSG00000229665.8,+,57154429,57154447
chr13,ENSG00000229665.8,+,57156132,57157082
chr13,ENSG00000227151.4,+,57162703,57163653
chr13,ENSG00000234278.3,+,57169268,57170218
chr13,ENSG00000118946.11,+,57724612,57729311
chr13,ENSG00000139734.17,-,59665583,59666586
chr13,ENSG00000139734.17,-,59774059,59774171
chr13,ENSG00000139734.17,-,59861254,59861281
chr13,ENSG00000083544.13,+,60460380,60460466
chr13,ENSG00000083544.13,+,60484753,60484757
chr13,ENSG00000083544.13,+,60485799,60485948
chr13,ENSG00000083544.13,+,60494435,60494575
chr13,ENSG00000083544.13,+,60509542,60509919
chr13,ENSG00000083544.13,+,60510630,60510755
chr13,ENSG00000083544.13,+,60528367,60528837
chr13,ENSG00000083544.13,+,60567639,60567650
chr13,ENSG00000083544.13,+,60573613,60573878
chr13,ENSG00000280165.1,-,61409685,61411245
chr13,ENSG00000197991.11,-,61409858,61411245
chr13,ENSG00000197991.11,-,61415159,61415494
chr13,ENSG00000197991.11,-,61415768,61415884
chr13,ENSG00000184226.14,-,66302834,66304657
chr13,ENSG00000184226.14,-,66304956,66305028
chr13,ENSG00000184226.14,-,67201015,67225344
chr13,ENSG00000150361.11,-,69700594,69701704
chr13,ENSG00000276644.4,-,71437966,71440657
chr13,ENSG00000204899.5,-,72708357,72710324
chr13,ENSG00000136122.15,+,72743546,72743602
chr13,ENSG00000136122.15,+,72744505,72744547
chr13,ENSG00000083520.14,-,72752169,72759878
chr13,ENSG00000136122.15,+,72755214,72756198
chr13,ENSG00000083520.14,-,72760529,72760651
chr13,ENSG00000083520.14,-,72761363,72761521
chr13,ENSG00000083520.14,-,72761646,72761814
chr13,ENSG00000083520.14,-,72761923,72762137
chr13,ENSG00000083520.14,-,72763451,72763607
chr13,ENSG00000083520.14,-,72765972,72766058
chr13,ENSG00000083520.14,-,72768785,72768905
chr13,ENSG00000083535.15,+,72908531,72908665
chr13,ENSG00000083535.15,+,72973721,72974251
chr13,ENSG00000083535.15,+,73015917,73016461
chr13,ENSG00000102554.13,+,73075884,73077542
chr13,ENSG00000118922.16,-,73686089,73695492
chr13,ENSG00000136111.12,-,75284665,75286794
chr13,ENSG00000188243.12,-,75525219,75526639
chr13,ENSG00000188243.12,-,75530114,75530207
chr13,ENSG00000118939.17,+,75605810,75606020
chr13,ENSG00000136153.19,+,75795401,75795431
chr13,ENSG00000136153.19,+,75796636,75796749
chr13,ENSG00000136153.19,+,75800684,75800882
chr13,ENSG00000136153.19,+,75804289,75804326
chr13,ENSG00000136153.19,+,75857941,75859870
chr13,ENSG00000178734.5,+,75883100,75883811
chr13,ENSG00000178695.5,-,76880166,76885173
chr13,ENSG00000102794.9,+,76957983,76958642
chr13,ENSG00000102805.13,+,76996136,76996289
chr13,ENSG00000102805.13,+,77000967,77002517
chr13,ENSG00000005812.10,-,77005254,77007147
chr13,ENSG00000005810.17,-,77044655,77045380
chr13,ENSG00000005810.17,-,77121225,77121340
chr13,ENSG00000136155.16,+,77602126,77603135
chr13,ENSG00000136155.16,+,77604356,77604415
chr13,ENSG00000136155.16,+,77608056,77608115
chr13,ENSG00000136155.16,+,77609058,77609117
chr13,ENSG00000136155.16,+,77610047,77610106
chr13,ENSG00000136155.16,+,77612891,77612940
chr13,ENSG00000136155.16,+,77644272,77645263
chr13,ENSG00000139737.21,+,77744283,77744371
chr13,ENSG00000139737.21,+,77763218,77764242
chr13,ENSG00000136160.14,-,77895481,77898202
chr13,ENSG00000136160.14,-,77918574,77918624
chr13,ENSG00000152192.7,-,78598362,78601417
chr13,ENSG00000152193.7,-,78614291,78615582
chr13,ENSG00000139746.15,-,79311824,79314972
chr13,ENSG00000139746.15,-,79318868,79320623
chr13,ENSG00000102471.13,+,79548333,79548394
chr13,ENSG00000102471.13,+,79551017,79551122
chr13,ENSG00000102471.13,+,79552516,79556075
chr13,ENSG00000136158.10,-,80335976,80336760
chr13,ENSG00000136158.10,-,80337706,80337756
chr13,ENSG00000178235.7,-,83877205,83879419
chr13,ENSG00000184564.8,-,85792790,85793985
chr13,ENSG00000179399.14,+,92866437,92867237
chr13,ENSG00000179399.14,+,92873227,92873682
chr13,ENSG00000183098.10,+,94403215,94407401
chr13,ENSG00000080166.15,-,94436808,94440076
chr13,ENSG00000080166.15,-,94443436,94443637
chr13,ENSG00000080166.15,-,94444363,94444419
chr13,ENSG00000088451.10,-,94574051,94574784
chr13,ENSG00000152749.7,+,94627169,94634645
chr13,ENSG00000125285.5,-,94709622,94711221
chr13,ENSG00000125257.13,-,95019829,95021577
chr13,ENSG00000125257.13,-,95095769,95096137
chr13,ENSG00000134873.9,+,95578012,95579759
chr13,ENSG00000134874.17,-,95578202,95582236
chr13,ENSG00000134874.17,-,95599357,95599424
chr13,ENSG00000134874.17,-,95606003,95606059
chr13,ENSG00000134874.17,-,95609457,95609513
chr13,ENSG00000134874.17,-,95611445,95611493
chr13,ENSG00000134874.17,-,95612037,95612177
chr13,ENSG00000134874.17,-,95619885,95619947
chr13,ENSG00000102580.14,+,95791028,95794989
chr13,ENSG00000102595.18,-,95801580,95801812
chr13,ENSG00000102595.18,-,95832927,95833053
chr13,ENSG00000102595.18,-,95837086,95837202
chr13,ENSG00000102595.18,-,95853543,95853657
chr13,ENSG00000102595.18,-,95854315,95854475
chr13,ENSG00000102595.18,-,95856158,95856661
chr13,ENSG00000102595.18,-,95983524,95983595
chr13,ENSG00000102595.18,-,95983804,95983864
chr13,ENSG00000102595.18,-,95984910,95985252
chr13,ENSG00000102595.18,-,95986333,95986428
chr13,ENSG00000102595.18,-,95990145,95991463
chr13,ENSG00000185352.8,+,96833196,96839562
chr13,ENSG00000165621.8,-,96985719,96986748
chr13,ENSG00000165621.8,-,96987760,96987833
chr13,ENSG00000165621.8,-,96989758,96989809
chr13,ENSG00000139793.18,+,97347066,97347067
chr13,ENSG00000139793.18,+,97356796,97356849
chr13,ENSG00000139793.18,+,97357482,97357635
chr13,ENSG00000139793.18,+,97365136,97365171
chr13,ENSG00000139793.18,+,97366459,97366553
chr13,ENSG00000139793.18,+,97391322,97394120
chr13,ENSG00000125249.6,+,97464205,97469128
chr13,ENSG00000065150.18,+,97969723,97969830
chr13,ENSG00000065150.18,+,97975891,97975997
chr13,ENSG00000065150.18,+,97976693,97976696
chr13,ENSG00000065150.18,+,97981287,97981400
chr13,ENSG00000065150.18,+,97982503,97982569
chr13,ENSG00000065150.18,+,97985421,97985429
chr13,ENSG00000065150.18,+,97988004,97988101
chr13,ENSG00000065150.18,+,97989062,97989099
chr13,ENSG00000065150.18,+,98021820,98024297
chr13,ENSG00000139797.7,-,98175785,98176165
chr13,ENSG00000152767.15,+,98213220,98213242
chr13,ENSG00000152767.15,+,98244707,98245304
chr13,ENSG00000152767.15,+,98365395,98365437
chr13,ENSG00000152767.15,+,98368117,98368195
chr13,ENSG00000152767.15,+,98377821,98377918
